2018-11-23 15:45:34.408 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@63fdab07: startup date [Fri Nov 23 15:45:34 CST 2018]; root of context hierarchy
2018-11-23 15:45:38.875 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration' of type [org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration$$EnhancerBySpringCGLIB$$e0474c0e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-11-23 15:45:38.989 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$f9f2605] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-11-23 15:45:39.386 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$19db8de0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-11-23 15:45:39.554 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration$$EnhancerBySpringCGLIB$$84cd490f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-11-23 15:45:39.649 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$35f590dd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-11-23 15:45:40.446 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer -Tomcat initialized with port(s): 8763 (http)
2018-11-23 15:45:40.488 [main] INFO  o.a.catalina.core.StandardService -Starting service [Tomcat]
2018-11-23 15:45:40.489 [main] INFO  o.a.catalina.core.StandardEngine -Starting Servlet Engine: Apache Tomcat/8.5.29
2018-11-23 15:45:40.505 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener -The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\jdk1.8\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files\MySQL\MySQL Server 5.5\bin;D:\MySQL\MySQL Server 5.5\bin;C:\Program Files\MySQL\MySQL Utilities 1.6\;D:\tools\Git\cmd;D:\nodejs\;D:\consul;D:\python\python37\Scripts\;D:\python\python37\;D:\java\jdk1.8\bin;D:\java\jdk1.8\jre\bin;D:\apache-maven-3.5.0\bin;D:\Develop\nodejs\node_global;D:\tools\SSH;C:\Users\Administrator\AppData\Roaming\npm;.]
2018-11-23 15:45:40.718 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] -Initializing Spring embedded WebApplicationContext
2018-11-23 15:45:40.719 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader -Root WebApplicationContext: initialization completed in 4584 ms
2018-11-23 15:45:41.403 [localhost-startStop-1] WARN  c.n.c.sources.URLConfigurationSource -No URLs will be polled as dynamic configuration sources.
2018-11-23 15:45:41.404 [localhost-startStop-1] INFO  c.n.c.sources.URLConfigurationSource -To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-11-23 15:45:41.445 [localhost-startStop-1] INFO  c.n.config.DynamicPropertyFactory -DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@20751657
2018-11-23 15:45:43.436 [localhost-startStop-1] INFO  c.alibaba.druid.pool.DruidDataSource -{dataSource-1,dataSource} inited
2018-11-23 15:45:45.448 [localhost-startStop-1] INFO  o.s.s.c.ThreadPoolTaskScheduler -Initializing ExecutorService  'taskScheduler'
2018-11-23 15:45:46.469 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'characterEncodingFilter' to: [/*]
2018-11-23 15:45:46.470 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'tracingFilter' to: [/*]
2018-11-23 15:45:46.470 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'exceptionLoggingFilter' to: [/*]
2018-11-23 15:45:46.470 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-11-23 15:45:46.470 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-11-23 15:45:46.470 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'requestContextFilter' to: [/*]
2018-11-23 15:45:46.471 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'httpTraceFilter' to: [/*]
2018-11-23 15:45:46.471 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'webMvcMetricsFilter' to: [/*]
2018-11-23 15:45:46.471 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean -Servlet dispatcherServlet mapped to [/]
2018-11-23 15:45:46.473 [localhost-startStop-1] INFO  o.s.b.a.e.w.ServletEndpointRegistrar -Registered '/actuator/hystrix.stream' to hystrix.stream-actuator-endpoint
2018-11-23 15:45:49.563 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext -Refreshing FeignContext-ace-auth: startup date [Fri Nov 23 15:45:49 CST 2018]; parent: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@44b29496
2018-11-23 15:45:49.577 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-11-23 15:45:49.951 [main] INFO  c.q.c.RequestMappingHandlerConfig -=======================ContextRefreshedEvent======================================
2018-11-23 15:45:50.094 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/jwt/verify],methods=[GET]}" onto public com.github.wxiaoqi.security.common.msg.ObjectRestResponse<?> com.qht.auth.api.JwtAuthController.verify(java.lang.String) throws java.lang.Exception
2018-11-23 15:45:50.095 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/jwt/token],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.LoginResultDto> com.qht.auth.api.JwtAuthController.createAuthenticationToken(com.qht.auth.util.QhtAuthenticationRequest) throws java.lang.Exception
2018-11-23 15:45:50.096 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/jwt/refresh],methods=[GET]}" onto public com.github.wxiaoqi.security.common.msg.ObjectRestResponse<java.lang.String> com.qht.auth.api.JwtAuthController.refreshAndGetAuthenticationToken(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2018-11-23 15:45:50.123 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/teacher/app/myCourseAnswer],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.AppSelectAnwerListDto>> com.qht.rest.AnswerController.appSelectAnwerList(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.124 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/askClassAgain],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.AnswerController.appUpdateStudentAnswer(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.127 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/teacher/app/myCourseAnswerHfAgain],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.AnswerController.appUpdateTeacherAnswer(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.127 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/teacher/app/myCourseAnswerHf],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.AnswerController.appInsertTeacherAnser(com.qht.RequestObject<com.qht.dto.AppInsertTeacherAnswerParameter>)
2018-11-23 15:45:50.128 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/myIndexCourseAnswer],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.MyIndexCourseAnswerDto>> com.qht.rest.AnswerController.myIndexCourseAnswer(com.qht.RequestObject<com.qht.dto.MyIndexCourseAnswerParameter>)
2018-11-23 15:45:50.128 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/indexAnswerDetails],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.IndexAnswerDetailsDto> com.qht.rest.AnswerController.indexAnswerDetails(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.129 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/indexAnswerDetailsAppendAnswer],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.AnswerController.indexAnswerDetailsAppendAnswer(com.qht.RequestObject<com.qht.dto.IndexAnswerDetailsAppendAnswerParameter>)
2018-11-23 15:45:50.129 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/indexMyAnswer],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.IndexMyAnswerDto>> com.qht.rest.AnswerController.indexMyAnswer(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.131 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/myIndexMyintegralDetail],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.MyIndexMyintegralDetailDto>> com.qht.rest.BuyRecordController.myIndexMyintegralDetail(com.qht.RequestObject<com.qht.dto.MyIndexMyintegralDetailParameter>)
2018-11-23 15:45:50.132 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/payForClass],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.BuyRecordController.insertBuyRecord(com.qht.RequestObject<com.qht.dto.InsertBuyrecordParameter>)
2018-11-23 15:45:50.133 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/myIndexCourse],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.MyIndexCourseDto>> com.qht.rest.BuyRecordController.myIndexCourse(com.qht.RequestObject<com.qht.dto.MyIndexCourseParameter>)
2018-11-23 15:45:50.134 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/stuMyIndexCourse],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.MyIndexCourseDto>> com.qht.rest.BuyRecordController.stuMyIndexCourse(com.qht.RequestObject<com.qht.dto.MyIndexCourseParameter>)
2018-11-23 15:45:50.134 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/myIndexBuyrecord],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.MyIndexBuyRecordDto>> com.qht.rest.BuyRecordController.myIndexBuyRecord(com.qht.RequestObject<com.qht.dto.MyIndexBuyRecordParameter>)
2018-11-23 15:45:50.135 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/courseChapter],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.CourseChapterDto>> com.qht.rest.ChapterController.selectCourseChapterByCuId(com.qht.RequestObject<com.qht.dto.CourseIntroParameter>)
2018-11-23 15:45:50.136 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/courseChapter],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.CourseChapterDto>> com.qht.rest.ChapterController.courseChapter(com.qht.RequestObject<com.qht.dto.CourseIntroParameter>)
2018-11-23 15:45:50.140 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroom/join],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.ClassroomDto> com.qht.rest.ClassroomController.join(com.qht.RequestObject<com.qht.dto.ClassroomParameter>)
2018-11-23 15:45:50.141 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroom/create],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.ClassroomDto> com.qht.rest.ClassroomController.create(com.qht.RequestObject<com.qht.dto.ClassroomParameter>)
2018-11-23 15:45:50.141 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroom/updateStatus],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.ClassroomController.updateStatus(com.qht.RequestObject<com.qht.dto.ClassroomParameter>)
2018-11-23 15:45:50.142 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroom/getStatus],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.ClassroomStatusDto> com.qht.rest.ClassroomController.getStatus(com.qht.RequestObject<com.qht.dto.ClassroomParameter>)
2018-11-23 15:45:50.142 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroom/getClassroomByPeriodId],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.ClassroomDto> com.qht.rest.ClassroomController.getClassroomByPeriodId(com.qht.RequestObject<com.qht.dto.ClassroomParameter>)
2018-11-23 15:45:50.143 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/listMembers],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.ClassroomMembersDto>> com.qht.rest.ClassroomMembersController.listMembers(com.qht.RequestObject<com.qht.dto.ClassroomParameter>)
2018-11-23 15:45:50.144 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/updateMembers],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.ClassroomMembersController.updateMembers(com.qht.RequestObject<com.qht.dto.ClassroomMembersParameter>)
2018-11-23 15:45:50.144 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/all],methods=[GET]}" onto public java.util.List<Entity> com.github.wxiaoqi.security.common.rest.BaseController.all()
2018-11-23 15:45:50.146 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers],methods=[POST]}" onto public com.github.wxiaoqi.security.common.msg.ObjectRestResponse<Entity> com.github.wxiaoqi.security.common.rest.BaseController.add(Entity)
2018-11-23 15:45:50.147 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/{id}],methods=[DELETE]}" onto public com.github.wxiaoqi.security.common.msg.ObjectRestResponse<Entity> com.github.wxiaoqi.security.common.rest.BaseController.remove(int)
2018-11-23 15:45:50.147 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/{id}],methods=[GET]}" onto public com.github.wxiaoqi.security.common.msg.ObjectRestResponse<Entity> com.github.wxiaoqi.security.common.rest.BaseController.get(int)
2018-11-23 15:45:50.148 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/{id}],methods=[PUT]}" onto public com.github.wxiaoqi.security.common.msg.ObjectRestResponse<Entity> com.github.wxiaoqi.security.common.rest.BaseController.update(Entity)
2018-11-23 15:45:50.148 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/classroomMembers/page],methods=[GET]}" onto public com.github.wxiaoqi.security.common.msg.TableResultResponse<Entity> com.github.wxiaoqi.security.common.rest.BaseController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-11-23 15:45:50.149 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/likeThisClass],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.AppInsertCollectParameter> com.qht.rest.CollectController.appInsertCollect(com.qht.RequestObject<com.qht.dto.AppInsertCollectParameter>)
2018-11-23 15:45:50.150 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/CancelLikeForClass],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.CollectController.appUpdateCOllect(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.153 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/openRange],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.SelectOpenRangeAllDto>> com.qht.rest.CommonController.selectOpenRangeAll(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.154 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/classList],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.SelectPkgLevelAllDto>> com.qht.rest.CommonController.selectPkgLevelAll(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.154 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/checkBalance],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.UidAndTenantID> com.qht.rest.CommonController.selectStudentBalance(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.154 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/pkgEditionList],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.SelectPkgEditionAllDto>> com.qht.rest.CommonController.pkgEditionAll(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.155 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/courseTypeList],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.CoursePkgListDto>> com.qht.rest.CommonController.courseTypeList(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.155 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/gradetList],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.GradetListDto>> com.qht.rest.CommonController.gradetList(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.156 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/common/common/subjectList],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.PkgSubjectListDto>> com.qht.rest.CommonController.subjectList(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.159 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/config/getAppConfig],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.ConfigDto> com.qht.rest.ConfigController.getAppConfig(com.qht.RequestObject<java.lang.Void>)
2018-11-23 15:45:50.163 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/askTheClass],methods=[POST]}" onto public com.qht.ResultObject<java.lang.Void> com.qht.rest.CoursePkgController.appInserStudentAsk(com.qht.RequestObject<com.qht.dto.AppInsertStudentAskParameter>)
2018-11-23 15:45:50.164 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/indexFutureCoruse],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.IndexFutureCoruseDto>> com.qht.rest.CoursePkgController.indexFutureCoruse(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.164 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/courseEvaluation],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.SumSelectCoursePkgPingDto> com.qht.rest.CoursePkgController.selectCoursePkgPing(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.165 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/app/courseIntro],methods=[POST]}" onto public com.qht.ResultObject<com.qht.dto.SelectCorseInfoJJDto> com.qht.rest.CoursePkgController.selectCoursePkgInfoJJ(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
2018-11-23 15:45:50.165 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/student/listeningClassList],methods=[POST]}" onto public com.qht.ResultObject<java.util.List<com.qht.dto.ListeningClassListDto>> com.qht.rest.CoursePkgController.listeningClassList(com.qht.RequestObject<com.qht.dto.UidAndTenantID>)
